class,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1,-0.036640063,0.074061275,0.45884052,-1.1292026,0.34196118,0.5017761,0.46431127,-0.2167737,-0.45716864,-0.0023455918,0.36572918,0.2859119,-0.14671038,-0.034756374,-0.40574107,-0.123314284,-0.53094923,-0.055158205,-0.26038772,-0.01676282,0.45330757,0.3566674,0.2819908,0.04552279,0.22076388,0.056226708,-0.01301004,0.53594536,0.8729617,-0.8282913,0.3866859,0.19074854,-0.44627625,-0.2604261,-0.32589468,-0.56111324,-0.29632026,-0.3546427,0.074104086,0.25163913,-0.4552732,-0.117704295,0.27029237,0.4870128,-0.18768358,-0.3902715,-0.33380643,-0.23290491,0.22658424,0.19277498,0.027631635,0.2690973,0.4129498,-0.32079738,-1.1146182,0.37984172,-0.03231402,0.26085192,0.5442699,0.67074215,-0.20715944,-0.22817162,0.29138213,0.07371128,0.13589582,0.5313085,-0.024778092,-0.30691016,0.024971537,-0.13273492,0.0761931,0.7135268,-0.6267591,0.044727024,-0.07800804,-0.24260671,-0.28150508,-0.32903567,0.12452869,-0.28852266,0.76473755,0.105915405,0.54137194,-0.18762787,-0.602978,0.22520101,-0.40307742,-0.54970706,0.8460655,0.25453204,-0.4716165,-0.28773782,0.24919951,-0.073804066,-0.817385,1.050344,-0.24819076,0.017020283,-0.023872541,-0.143021,-0.13433369,-0.7722261,-0.18518156,-0.24677941,-0.22897904,0.0058461665,0.20554373,0.10245643,0.43760267,0.2003278,-0.3531422,-0.5265016,-0.13082235,0.21677434,0.01151119,-0.19462594,-0.70341885,0.13954994,0.637297,0.20455813,0.22742793,-0.046977263,-0.31975618,0.1828894,-0.2778302,-0.40999818,-0.8650242,-0.50205636,-0.16380979,0.57878214,-0.024470534,-0.14835186,-0.4439424,-0.2009619,-0.117090896,-0.40635452,-0.43614784,-0.28958568,-0.3940655,1.3722738,0.05869007,-0.389226,0.42701674,0.33659548,-0.20196393,-0.5231832,-0.4795695,0.1792415,-0.34984323,-0.43782622,-0.30164108,-0.23206118,-0.40590042,0.0047411164,0.86746615,0.14564669,-0.38699687,-1.188255,0.4009745,-0.5170186,0.22661595,0.47905558,0.52011144,-0.030898076,-0.40947643,0.38338536,-0.4662633,-0.04495712,-0.17341241,-0.15238705,-0.3200722,0.20711765,0.7928629,0.1981953,-0.34026355,0.15866655,0.310653,-0.12531716,0.52655554,-0.39353442,0.18485661,-0.3033648,-0.17063339,1.2254728,-0.071847714,-0.27503654,0.5574478,0.8595613,-0.24906173,-0.65701807,0.047474444,-0.33821195,-0.11682041,0.4138103,0.34558007,-0.7546636,0.13598093,0.54636157,-0.8878415,-0.7724869
1,0.21088512,0.076882035,0.6620698,-0.92221165,0.32350296,0.1246746,0.35580048,-0.0057702595,-0.50521815,-0.15053847,0.5045565,0.07845793,0.00033304156,-0.013485355,-0.2557678,-0.22652665,-0.18575224,-0.10922903,-0.0030967533,-0.043382682,0.45213538,0.53562486,0.21357997,0.14335907,0.25591698,0.20063487,0.20068967,0.4242154,0.8548247,-0.6341897,0.28642282,0.26974323,-0.3115426,-0.14614959,-0.29075748,-0.4344395,-0.079935156,-0.2988643,0.005253966,0.08563415,-0.41358384,-0.09775386,0.25187764,0.28043854,-0.107514486,-0.3771781,-0.3036584,-0.10413951,0.30449027,0.060833268,0.17043887,0.1011392,0.1765925,-0.29155666,-0.8726929,0.18055025,0.0653662,0.14742085,0.50021654,0.55665326,-0.34859484,-0.21424358,0.5923079,-0.090908274,0.1107675,0.48958364,0.22334306,-0.27529335,0.28335768,-0.17400374,0.08091344,0.66709876,-0.5472879,-0.14613274,-0.19193172,0.06105054,-0.18203756,-0.599966,-0.059310067,-0.24025524,0.46921372,-0.040138572,0.36017165,-0.34409764,-0.5124927,0.10827962,-0.27796906,-0.21444945,0.7414017,0.3128347,-0.60276353,-0.49450055,0.41269904,-0.29412803,-0.5551107,1.2881309,-0.5090795,-0.028342372,-0.08044893,-0.24939191,0.06342413,-0.4754816,-0.6486417,0.22653098,-0.052732162,0.12538649,0.23392162,0.1159602,0.07896451,0.20717204,-0.1608154,-0.27381536,0.10932745,0.25270587,-0.36325467,-0.079177216,-0.6894162,0.3031165,0.6081549,-0.06863774,0.042316694,0.14515887,-0.1074212,0.04002808,-0.32819915,-0.12683877,-0.97395164,-0.68269104,-0.024485497,0.48228914,-0.23276468,-0.2891664,-0.5788756,0.0314613,-0.33444953,-0.34864232,-0.23272808,-0.4176272,-0.3498205,1.0770712,0.0060458775,-0.45306125,0.18702248,0.49635682,-0.0604069,-0.70263195,-0.5237294,0.20055273,-0.030038347,-0.48795953,-0.1527378,-0.35892463,-0.35804865,0.3852349,0.71287,0.085475974,-0.17912893,-0.7462073,0.4315962,-0.40069166,0.07050271,0.51813775,0.8732542,-0.09540938,-0.21433382,0.39590043,-0.75756955,-0.013157591,-0.30373055,0.02072974,-0.35651588,0.30685472,0.71958774,0.16959934,-0.022139106,0.33314738,0.31778374,0.2251852,0.58005816,-0.561528,0.562656,-0.3445925,-0.1826885,1.0694909,-0.10704519,-0.24001488,0.16260871,0.77775985,-0.18029027,-0.65778196,-0.29636937,-0.45234197,-0.32823777,0.53804547,0.326549,-0.46259308,0.4747165,0.63521016,-0.82235444,-0.8932107
1,0.18921044,0.077236995,0.731784,-0.9067985,0.48023397,0.32376748,0.3466763,-0.069220714,-0.50123656,-0.22564642,0.5151531,0.09193747,-0.016205266,-0.06447715,-0.31947106,-0.23925519,-0.19538574,-0.11819047,0.045025244,0.04242356,0.45579475,0.53223777,0.21518604,-0.017090693,0.28293222,0.2441543,0.035656907,0.3870255,0.8365642,-0.7341103,0.36158285,0.3229476,-0.32971275,-0.16691235,-0.24805574,-0.4605947,-0.09854309,-0.42236248,-0.005625583,0.09176594,-0.39518726,-0.21398441,0.21028796,0.30082846,-0.1206615,-0.44080096,-0.25858444,-0.11785519,0.3021238,0.13184883,0.191012,0.15021853,0.24191995,-0.29946682,-0.94136935,0.19183983,-0.025899103,0.12868854,0.42933983,0.7722994,-0.15209416,-0.22048387,0.5043079,-0.07078986,0.110754326,0.4911471,0.10005204,-0.25706846,0.15069942,-0.22889681,0.15090933,0.68277556,-0.48793858,-0.17775999,-0.26644936,-0.031838667,-0.29930344,-0.55035156,-0.19477984,-0.19556811,0.6288379,0.066150256,0.4570321,-0.40658012,-0.43540135,0.035607964,-0.19924083,-0.1775221,0.8358041,0.38539776,-0.6119864,-0.58579147,0.30180353,-0.21027744,-0.55333114,1.2631177,-0.5121828,0.046410043,-0.016313855,-0.21917295,0.07010583,-0.66366136,-0.446088,0.22875658,-0.007964768,-0.020016922,0.34805033,0.08588888,0.23469877,0.110228635,-0.10195233,-0.48955125,0.07736443,0.24592061,-0.24780135,-0.19919068,-0.69173443,0.18419094,0.64995867,-0.09095505,0.22073655,0.11928351,-0.124541044,0.021978596,-0.3505319,-0.2207874,-0.9525668,-0.7106117,-0.1029822,0.57229173,-0.102102205,-0.28770533,-0.49153304,-0.04566272,-0.15747963,-0.39138487,-0.2936986,-0.17906225,-0.3277578,1.1304674,-0.012383678,-0.51065755,0.24746983,0.5519005,-0.14597537,-0.7323493,-0.45701447,0.20285818,-0.14107634,-0.5334642,-0.050860178,-0.33208925,-0.43120447,0.16994965,0.6985494,0.12222503,-0.2952844,-0.878338,0.48432168,-0.43183637,0.08767932,0.43932453,0.7301619,-0.05998512,-0.3450871,0.4350596,-0.7984936,-0.052890323,-0.18134184,-0.030514676,-0.30111614,0.35014617,0.58622015,0.27835932,-0.094331965,0.35641652,0.3126746,0.1327873,0.53986233,-0.4397521,0.47613764,-0.2757103,-0.17913586,1.0399338,-0.106802724,-0.13742122,0.21408205,0.7736963,-0.14347474,-0.691913,-0.15662572,-0.4096829,-0.28999895,0.5201968,0.32353,-0.5750158,0.42310888,0.61314076,-0.8042464,-0.971146
1,0.1746329,0.16886315,0.70043015,-0.99840623,0.39084765,0.25770706,0.41074833,-0.01490354,-0.5175306,-0.06398864,0.5183587,0.1367028,-0.11685141,0.011253038,-0.34208623,-0.34584686,-0.21855494,0.006982453,-0.1338543,-0.116083026,0.43208915,0.47352046,0.26537448,0.0021154855,0.26341486,0.24227007,0.05663352,0.46529,0.8561786,-0.5397723,0.34528548,0.12658933,-0.35828066,-0.19791013,-0.27498844,-0.44137397,-0.1537174,-0.33194882,-0.058257412,0.08554341,-0.34826297,-0.19788763,0.25162014,0.3637596,-0.071238264,-0.406744,-0.1989586,-0.112263404,0.17312178,0.12784037,0.10252236,0.17923106,0.15159479,-0.31476274,-0.8831075,0.23047237,-0.009675169,0.08449401,0.48226246,0.59336406,-0.2206368,-0.26563585,0.45020938,-0.019452516,0.0077764667,0.46078283,0.12584695,-0.23440094,0.06907396,-0.13248146,0.15442821,0.64070714,-0.43084025,-0.03660036,-0.15928511,-0.05110828,-0.27100158,-0.42792344,-0.10711171,-0.24735229,0.5501698,0.024972647,0.4445114,-0.36405665,-0.4255663,0.17415819,-0.3023787,-0.2751214,0.737288,0.32167813,-0.57908946,-0.386352,0.31049067,-0.24693665,-0.6092244,1.1827568,-0.42387787,0.021645034,-0.018026931,-0.16936931,-0.009512266,-0.6065573,-0.3315292,0.034491442,-0.014261929,0.0067922845,0.32812876,0.10669192,0.21517661,0.22905688,-0.19791,-0.4364334,0.09589914,0.2575039,-0.26474148,-0.1548189,-0.66841763,0.1737176,0.4916822,-0.018739479,0.19774453,0.20337906,-0.12372007,0.0032980903,-0.28295347,-0.16695884,-0.9366453,-0.582793,-0.079007536,0.5877374,-0.11598001,-0.1696238,-0.5230576,0.011149876,-0.28025275,-0.33940938,-0.28890973,-0.34376025,-0.3732467,1.2176524,0.07189132,-0.4040369,0.3449703,0.4704348,-0.08846329,-0.6135297,-0.633528,0.13378033,-0.11293711,-0.46680695,-0.088296436,-0.3459881,-0.43828067,0.1938057,0.75643104,0.23330429,-0.34251216,-0.87125015,0.3102861,-0.42252293,0.10544042,0.36781394,0.67643654,-0.0067774826,-0.2454207,0.3540532,-0.6214253,0.0035039254,-0.27419806,-0.02464283,-0.34067237,0.34032646,0.59394723,0.11615707,-0.22141197,0.18636775,0.30686188,0.11020993,0.5632036,-0.45310536,0.4317484,-0.31015792,-0.19549288,1.1538079,-0.19234201,-0.18068235,0.16502757,0.80806047,-0.17097488,-0.60781527,-0.050193667,-0.27025318,-0.22294095,0.4927868,0.33174014,-0.557942,0.3907839,0.65457165,-0.8375182,-0.79919666
1,0.42129,0.095711574,0.7140784,-0.83104324,0.57109064,0.05046516,0.35644323,-0.005008505,-0.49698743,-0.35477406,0.692569,-0.018347247,0.015097653,-0.07771416,-0.47801787,-0.28089485,-0.021122364,-0.07805939,0.16863677,0.009495164,0.43086833,0.6069911,0.26646373,-0.035696127,0.30419707,0.36393073,0.06160841,0.36492544,0.90681475,-0.5721188,0.45194006,0.40442982,-0.2882139,-0.23849285,-0.15757602,-0.41784826,-0.0610405,-0.53420603,-0.023202863,-0.20281784,-0.21770234,-0.23719437,0.1591731,0.25937513,-0.042996217,-0.44215447,-0.053246696,-0.022856854,0.36095557,0.14344089,0.3008287,0.11909531,0.12157135,-0.3485621,-0.94404614,0.09851333,-0.020006925,0.15127859,0.29605812,0.84159195,-0.1028762,-0.24865666,0.58009636,-0.093480535,-0.0038600587,0.5011428,0.12519827,-0.3228006,0.19306,-0.35536885,0.2061259,0.59910023,-0.4411654,-0.13582867,-0.31748667,0.063158676,-0.25891086,-0.6924662,-0.37487832,-0.32822073,0.5472904,0.04397083,0.4777072,-0.49908724,-0.4979709,-0.029112479,-0.1537278,-0.01534048,0.88306314,0.35887045,-0.7838746,-0.7504623,0.3314571,-0.31402498,-0.5197886,1.450424,-0.65862346,-0.03671548,-0.07081168,-0.27507073,0.07487749,-0.6715924,-0.7157415,0.38164046,0.22764182,-0.04947083,0.40992942,-0.016042734,0.073267505,0.1175131,0.022914117,-0.520943,0.2035348,0.39000016,-0.39831978,-0.22850923,-0.55101043,0.21881314,0.5571612,-0.16156586,0.19904467,0.17010188,0.03210206,-0.03814242,-0.44038647,-0.16824262,-0.97219306,-0.6782644,-0.0901062,0.5917767,-0.2273864,-0.4226052,-0.5455124,0.15123627,-0.38497406,-0.38310796,-0.109701976,-0.23923466,-0.31391573,0.9773781,-0.063407585,-0.54362786,0.055260412,0.59689516,0.0076467157,-0.7769141,-0.45801315,0.14363284,-0.03413532,-0.6736985,0.03534405,-0.46709687,-0.5484466,0.16395727,0.5870936,0.012197217,-0.2816116,-0.6927286,0.36511415,-0.41281575,0.014025387,0.44924727,0.8456694,0.06071036,-0.2643196,0.45210344,-0.8213377,-0.0030830794,-0.3362156,0.00965287,-0.20832749,0.50275385,0.48892847,0.33323547,-0.08289756,0.35136074,0.25918883,0.33971125,0.5959134,-0.42917737,0.69199747,-0.36037633,-0.21269941,0.9865031,-0.06746253,-0.15262821,0.03986208,0.93622875,-0.088350944,-0.7307268,-0.2700123,-0.48169035,-0.38741824,0.58393556,0.3522057,-0.43471867,0.6110285,0.6734041,-0.7493952,-0.896533
1,-0.0924214,0.29167864,0.37580585,-1.1122316,0.37015903,0.29334623,0.4360718,-0.14034507,-0.5110018,0.11116822,0.5504911,0.37974066,-0.34351885,0.05330438,-0.286271,-0.33716983,-0.420714,0.032874722,-0.2841187,-0.24372132,0.5364806,0.40308338,0.152298,0.1147413,0.12473297,-0.035004172,0.09609196,0.58054155,0.84355116,-0.69302905,0.31441742,0.070098974,-0.49516374,-0.07029267,-0.4063757,-0.5757293,-0.38346022,-0.2861271,-0.05585008,0.285981,-0.46389976,-0.19223642,0.26507095,0.45118636,-0.09434751,-0.41352087,-0.29792076,-0.2031621,0.22007409,0.18494299,0.03556841,0.20109376,0.28106618,-0.37114352,-1.0499429,0.37990072,-0.026057959,0.25042623,0.5670897,0.56821907,-0.4249072,-0.29023576,0.24534623,0.04117609,0.059512645,0.46308202,0.09299125,-0.25900638,0.080122694,-0.14233354,0.14205445,0.6202866,-0.6007143,0.15918994,-0.14260513,-0.19098197,-0.3318625,-0.43099028,0.21118677,-0.4824112,0.7210696,-0.050254434,0.35145277,-0.18624684,-0.57136667,0.25615802,-0.36134288,-0.59520274,0.749809,0.2871431,-0.575365,-0.2317405,0.25873184,-0.13397163,-0.8318523,0.90632266,-0.12866302,0.08228411,-0.16959539,-0.14852475,-0.1513444,-0.667906,-0.2703777,-0.30348775,-0.17803958,0.13883057,0.2711623,0.10410218,0.28768662,0.25985238,-0.42647487,-0.34968466,0.05049817,0.27936795,-0.01812951,-0.19387008,-0.7174637,0.19169077,0.5199584,0.223755,0.16899651,0.092586696,-0.42484814,0.087568656,-0.20703273,-0.2668865,-1.0374777,-0.47303492,-0.18034063,0.59974444,0.08204725,-0.1768202,-0.58601177,-0.07127302,-0.2908105,-0.4388187,-0.44884196,-0.490879,-0.52142733,1.492453,0.13524684,-0.4433325,0.44755667,0.2556083,0.061596263,-0.5349623,-0.6629573,0.08198243,-0.34625825,-0.5067263,-0.2446033,-0.29999226,-0.44176325,0.06378021,0.74460727,0.17779183,-0.24054721,-1.1061146,0.26548904,-0.48070937,0.094074,0.4157265,0.5058969,-0.009671481,-0.23071079,0.3693933,-0.5353945,0.0052755633,-0.23691022,-0.089332655,-0.37574822,0.25788683,0.8496939,-0.07409191,-0.45439273,0.13766292,0.37525114,-0.022637665,0.58028346,-0.3750782,0.32902822,-0.42372757,-0.03927835,1.3092653,-0.07717323,-0.23430145,0.28812122,0.9210745,-0.2975376,-0.45739216,0.016259914,-0.13215263,-0.218281,0.42416805,0.39073047,-0.7146671,0.20110336,0.6374077,-0.9372975,-0.6661896
1,0.12184356,0.07998313,0.6486956,-0.92840785,0.33202475,0.1327074,0.3765934,0.0013453197,-0.50113434,-0.1182464,0.49280757,0.11234355,0.023884911,-0.021300487,-0.25767612,-0.19646296,-0.20812996,-0.075195886,-0.0005154431,-0.07404051,0.48440647,0.4934799,0.21532103,0.1552675,0.2206839,0.20640989,0.20470333,0.49133992,0.8715997,-0.64233863,0.24473397,0.22957726,-0.26710647,-0.13134703,-0.31110564,-0.4228347,-0.07219283,-0.29728633,-0.019554267,0.11349348,-0.41668662,-0.12262267,0.22369318,0.32546628,-0.07719817,-0.38716248,-0.36934212,-0.11812931,0.3485957,-0.016253337,0.15252389,0.13679951,0.17275877,-0.28437728,-0.83812255,0.15596132,0.07820597,0.12357143,0.53845406,0.49094278,-0.3784009,-0.20735689,0.60536075,-0.063350394,0.08334046,0.4607812,0.23094423,-0.2999856,0.29850712,-0.15128097,0.09046754,0.63024795,-0.62846076,-0.15971047,-0.19400355,0.0362887,-0.20238669,-0.5576595,-0.013390738,-0.24999401,0.48922968,-0.010912929,0.37670606,-0.2869349,-0.5134837,0.1521114,-0.2209315,-0.2842461,0.67096835,0.2546677,-0.5463356,-0.43137202,0.44894418,-0.2591724,-0.52864635,1.3053216,-0.49518633,0.027511444,-0.021328231,-0.25000244,0.06370716,-0.49517354,-0.5737897,0.11930535,-0.044205394,0.07439263,0.18960345,0.112665735,0.121169224,0.24972156,-0.2098643,-0.23915675,0.086565614,0.20497382,-0.37063515,-0.06744109,-0.702062,0.37209123,0.67470205,0.023247143,-0.024553645,0.14306109,-0.103674576,0.008329031,-0.33068174,-0.13486104,-1.0160724,-0.72024363,0.023256414,0.53661144,-0.21189125,-0.2956374,-0.579411,-0.09866047,-0.32586488,-0.3895672,-0.2749883,-0.37934342,-0.310966,1.1593182,0.059072085,-0.4700276,0.28051758,0.53312147,-0.12371445,-0.6947101,-0.5239874,0.24677339,-0.08500855,-0.500536,-0.1681945,-0.3836708,-0.32844216,0.36719468,0.7276534,0.12342836,-0.12745127,-0.83104277,0.4346827,-0.43057117,0.09121905,0.51220155,0.8957507,-0.06388229,-0.22270341,0.38562542,-0.79098886,-0.04840154,-0.3130737,-0.01708732,-0.40175468,0.26874658,0.7591017,0.09061446,0.017981336,0.31929725,0.32402766,0.19872399,0.5394773,-0.47052997,0.5438259,-0.32800576,-0.1917415,1.050311,-0.12741676,-0.3129894,0.20271465,0.76871735,-0.15428317,-0.5910578,-0.28904745,-0.41943628,-0.3303836,0.5503644,0.2837332,-0.4967979,0.43066874,0.64439696,-0.76800907,-0.872534
1,0.15509242,0.07047418,0.785406,-0.9190337,0.1761637,0.119553305,0.37080914,0.121624246,-0.47001046,-0.1873389,0.43506017,0.03559322,0.12379365,0.017082544,-0.3300597,-0.3102066,-0.2175031,0.04204168,-0.13661233,-0.056646693,0.4304263,0.38918197,0.32829016,0.07165524,0.26091036,0.19938383,0.042817015,0.38003275,0.83445024,-0.4988367,0.26178858,0.03983399,-0.2544366,-0.26175675,-0.22952099,-0.33556157,0.05885131,-0.31905454,-0.07908319,0.14220853,-0.3405021,-0.1574741,0.29847014,0.32545194,-0.029945886,-0.33746856,-0.33551976,-0.09611253,0.1905315,0.041970413,0.101704225,0.19326141,0.083819225,-0.27980062,-0.8272087,0.1643481,0.06297536,0.0163071,0.5139133,0.42874032,-0.24429376,-0.21075885,0.565512,-0.017656956,0.01123117,0.38759556,0.21610804,-0.23261347,0.18342963,-0.012958999,0.14812538,0.61307377,-0.39573804,-0.14302516,-0.11742854,0.0832905,-0.2097578,-0.5150565,-0.1418214,-0.11910001,0.45926517,0.15110897,0.3935674,-0.32029393,-0.40033007,0.20753536,-0.34958893,-0.11430778,0.6643182,0.32848477,-0.54952055,-0.37524754,0.4340639,-0.35495973,-0.50902385,1.3276371,-0.47807875,-0.0035238513,0.03749568,-0.20075317,0.024930865,-0.471883,-0.43146405,0.18373363,-0.014513644,0.052740224,0.25407904,0.21170978,0.118556574,0.41304326,-0.15942356,-0.30128366,0.08046444,0.19123235,-0.4023595,0.015294805,-0.6926743,0.26542068,0.5024477,-0.015000281,0.118912935,0.16558252,-0.104185484,0.017351639,-0.37424904,-0.036468968,-0.89799184,-0.6721009,-0.058528554,0.5611636,-0.2564759,-0.06783082,-0.53106344,-0.020136783,-0.2444822,-0.2760545,-0.31761032,-0.2553782,-0.3483037,1.1069391,0.03942263,-0.33791396,0.3172351,0.5263979,-0.22014177,-0.6377315,-0.6328752,0.210412,0.01227387,-0.39161962,-0.20462069,-0.3675585,-0.31923348,0.38320482,0.73222005,0.23394231,-0.34340584,-0.809904,0.36832136,-0.39147383,0.16473946,0.44914308,0.8248683,0.009676117,-0.2036613,0.4262712,-0.60878664,0.03633226,-0.32819152,-0.029605603,-0.36812857,0.18626499,0.53720796,0.12301389,-0.03098675,0.26175594,0.2537488,0.22828321,0.5324386,-0.5130906,0.6039206,-0.2689015,-0.24624713,1.1565996,-0.23990102,-0.3094392,0.1470522,0.69988596,-0.18193683,-0.5936448,-0.21647568,-0.3105562,-0.23387654,0.5329443,0.30203846,-0.43348098,0.4051079,0.6883448,-0.83293515,-0.8106
1,0.2534223,0.16213858,0.6277467,-1.1456645,0.53030896,0.3515132,0.58876336,-0.06472697,-0.52252835,0.05436747,0.5960419,0.20754714,-0.23250255,0.059488624,-0.43418375,-0.31317183,-0.27505612,0.042006213,-0.15660533,-0.17270508,0.3827322,0.5543856,0.3282004,-0.015804103,0.3104451,0.24297658,0.12219083,0.55998105,0.9351363,-0.59436905,0.448419,0.1550403,-0.48164868,-0.20108178,-0.29008242,-0.5534934,-0.30614692,-0.3040956,-0.043716807,-0.021146813,-0.34383246,-0.12301411,0.25450402,0.4375505,-0.07629678,-0.4320081,-0.033168446,-0.1141806,0.17620535,0.20785627,0.08395741,0.22974765,0.23088185,-0.33216596,-1.0139022,0.23086345,-0.041088555,0.22545207,0.5154018,0.6515454,-0.23603591,-0.32824785,0.4033228,0.03135384,0.050986268,0.5641099,0.053512316,-0.27474108,-0.0126577495,-0.20177877,0.0944881,0.6244438,-0.5321082,0.08901685,-0.10525268,-0.18485339,-0.20868492,-0.28128922,-0.023719136,-0.36201864,0.61134756,-0.06926702,0.5086124,-0.39524102,-0.5319079,0.20087016,-0.35286468,-0.44438305,0.8202387,0.24189118,-0.63080716,-0.3408075,0.26760337,-0.19441435,-0.73554087,1.1738696,-0.3794034,-0.04394988,-0.055948637,-0.13912275,-0.07605828,-0.76039714,-0.37680072,-0.10010387,-0.020645428,0.01421884,0.31707406,0.0709651,0.30432862,0.10805331,-0.23363094,-0.52718604,0.086153336,0.31824192,-0.24484873,-0.24444494,-0.6645015,0.22215414,0.54622436,0.0802934,0.20593886,0.2162526,-0.1200062,0.054623593,-0.21423844,-0.29219535,-0.92808694,-0.48325905,-0.08577009,0.59212404,-0.101014435,-0.28158262,-0.51762545,0.07602226,-0.35944653,-0.36975902,-0.18878578,-0.5267456,-0.3691327,1.2449694,0.031384755,-0.41244394,0.33618858,0.4508725,-0.013905784,-0.47454453,-0.5610802,0.10453658,-0.21633844,-0.50669557,-0.13471921,-0.32495815,-0.4601139,0.06813371,0.83480406,0.16111594,-0.3962169,-0.896074,0.22269559,-0.46538177,0.11658013,0.41320997,0.6134937,-0.008501602,-0.27438164,0.30162787,-0.5493199,-0.043245543,-0.29415292,-0.11838496,-0.29617447,0.48868084,0.7195111,0.16414888,-0.3454541,0.04652855,0.3033109,-0.008727184,0.5881591,-0.40193337,0.29671362,-0.3800311,-0.1926345,1.1709512,-0.16578203,-0.15024036,0.22383264,0.9399144,-0.122384764,-0.6668776,0.030155992,-0.31250674,-0.16910255,0.453549,0.34002793,-0.62515825,0.34160143,0.6891099,-0.7582667,-0.6895942
1,0.09155257,0.09808668,0.64374363,-1.231127,0.37164542,0.33066306,0.66103816,0.036585562,-0.4085714,0.06940729,0.5577805,0.22006252,-0.18774524,0.13282056,-0.3781383,-0.33776784,-0.42274705,0.18613175,-0.33463368,-0.18656902,0.3683663,0.51335436,0.4121217,-0.0059184465,0.2599358,-0.020405864,0.12113841,0.4848357,0.97673815,-0.59368426,0.4466138,-0.012230202,-0.54581594,-0.25087354,-0.23281279,-0.53451455,-0.31113902,-0.27245998,-0.092232354,0.19480202,-0.4591925,-0.09393322,0.36960274,0.43714428,-0.015612399,-0.37005886,-0.10437224,-0.11824024,0.12779512,0.30220228,-0.027093764,0.25546578,0.32010213,-0.2805528,-1.0256928,0.27804607,-0.11284293,0.29141837,0.5532994,0.57760596,-0.33568996,-0.4292245,0.3409195,0.0726794,0.14791828,0.5211361,0.06286095,-0.24083772,-0.03586889,-0.099590175,0.08565231,0.6304185,-0.52102566,0.1613308,-0.05470572,-0.21907838,-0.16590822,-0.23315744,0.173461,-0.3513323,0.68273556,0.050643332,0.41799325,-0.35783285,-0.44041824,0.2942672,-0.5569586,-0.46819687,0.88489664,0.2837023,-0.5752533,-0.21295917,0.22274022,-0.22674644,-0.84230155,1.0652219,-0.19185172,-0.074686244,-0.073912136,-0.06598544,-0.15146896,-0.7893968,-0.3145319,-0.11486022,-0.16107497,0.10692103,0.34773907,0.20723,0.36333004,0.20209384,-0.3052289,-0.5290195,0.09017404,0.2884634,-0.20170519,-0.19002995,-0.8324321,0.23972309,0.49169677,0.2068562,0.21159622,0.18502149,-0.34610358,0.13599753,-0.22539103,-0.23882611,-0.9248419,-0.52063686,-0.17255118,0.61529255,-0.055348296,-0.07574932,-0.49178848,0.055048622,-0.22492436,-0.36313447,-0.31215912,-0.5337755,-0.49270114,1.3588771,-0.025531908,-0.36650616,0.43023205,0.35060304,-0.064627066,-0.32245833,-0.6491111,0.08732706,-0.28896514,-0.39538747,-0.34152406,-0.26484618,-0.25860614,0.18188098,0.9051711,0.2424142,-0.537028,-1.0407217,0.22833481,-0.55172384,0.1735195,0.45320424,0.50951105,-0.021554012,-0.26099354,0.3976323,-0.37277502,-0.013809246,-0.21054804,-0.25946665,-0.27907765,0.41514722,0.75924164,0.15734136,-0.38377622,0.061125897,0.3323226,-0.051620074,0.5592531,-0.41847795,0.35493582,-0.37494248,-0.17021391,1.3443084,-0.22930697,-0.24773535,0.3038487,0.8542121,-0.2386251,-0.5580922,0.060595848,-0.16489983,-0.14864698,0.41623536,0.32292587,-0.64260185,0.1281321,0.7411908,-0.8492072,-0.59320736
